arm,pass,topology,scenario_id,agent,model,status,submitted,is_anomaly,outcome_score,fix_score,reasoning_score,tool_calls,in_tokens,cache_read_tokens,cache_write_tokens,out_tokens,cost_usd,wall_seconds
cex120,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,25,16,170385,17910,5587,0.203309,255.9
cex120,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,17,8258,10112,0,4716,0.058747,205.4
cex120,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,15,21,180067,25694,6267,0.245609,272.2
cex120,p1,ospf_enterprise_static,ospf-enterprise-web0-apache-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,12,11,80996,12192,2847,0.113917,192.5
cex120,p1,ospf_enterprise_static,ospf-enterprise-web0-apache-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,12,6730,16768,0,4928,0.059789,217.1
cex120,p1,ospf_enterprise_static,ospf-enterprise-web0-apache-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,15,107418,22457,5366,0.198134,254.6
cex120,p1,ospf_enterprise_static,ospf-enterprise-dist1-ospfd-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,14,10,70593,18895,10228,0.246642,301.3
cex120,p1,ospf_enterprise_static,ospf-enterprise-dist1-ospfd-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,15,14327,16512,0,4030,0.060273,246.7
cex120,p1,ospf_enterprise_static,ospf-enterprise-dist1-ospfd-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,8,17,97588,19199,6730,0.203432,284.3
cex120,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,0.7666666666666666,1.0,0.8666666666666667,34,21,404869,59878,38276,0.921339,859.6
cex120,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,20,8459,17024,0,4792,0.060622,192.8
cex120,p1,ospf_enterprise_static,ospf-enterprise-dns-named-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,15,21,180231,25529,5716,0.236769,265.9
cex120,p1,ospf_enterprise_static,ospf-enterprise-web0-apache-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,12,10,74660,16230,4228,0.147853,208.5
cex120,p1,ospf_enterprise_static,ospf-enterprise-web0-apache-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,20,5714,32000,0,7734,0.088483,228.8
cex120,p1,ospf_enterprise_static,ospf-enterprise-web0-apache-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,15,102518,21264,5180,0.189373,259.9
cex120,p1,simple_bgp,simple-bgp-false-premise-asymmetric-return,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,37,18,196068,32800,13887,0.390924,344.2
cex120,p1,simple_bgp,simple-bgp-false-premise-asymmetric-return,react-full,gpt-5,scored,True,False,1.0,,0.9,9,4792,10240,0,4377,0.05104,186.0
cex120,p1,simple_bgp,simple-bgp-false-premise-asymmetric-return,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,25,27,279465,34830,11943,0.394408,338.5
cex120,p1,simple_bgp,simple-bgp-false-premise-flapping-peer,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,26,16,178779,27142,9515,0.298928,309.2
cex120,p1,simple_bgp,simple-bgp-false-premise-flapping-peer,react-full,gpt-5,scored,True,False,1.0,,0.8333333333333334,25,24827,39040,0,6634,0.102254,239.4
cex120,p1,simple_bgp,simple-bgp-false-premise-flapping-peer,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,17,20,141569,22054,5192,0.203852,228.0
cex120,p1,simple_bgp,simple-bgp-false-premise-high-latency,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,36,17,182704,27070,9305,0.296689,318.5
cex120,p1,simple_bgp,simple-bgp-false-premise-high-latency,react-full,gpt-5,scored,True,False,1.0,,0.7666666666666666,25,13521,13824,0,5183,0.070459,217.6
cex120,p1,simple_bgp,simple-bgp-false-premise-high-latency,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,11,17,109292,18547,5164,0.180594,227.3
cex120,p1,simple_bgp,simple-bgp-false-premise-packet-loss,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8333333333333334,42,20,298984,38451,11194,0.402598,372.0
cex120,p1,simple_bgp,simple-bgp-false-premise-packet-loss,react-full,gpt-5,scored,True,False,1.0,,1.0,39,18212,41856,0,7818,0.106177,319.8
cex120,p1,simple_bgp,simple-bgp-false-premise-packet-loss,sade,claude-sonnet-4-6,scored,True,False,0.7,,1.0,19,22,194889,26564,7075,0.265015,286.9
cex120,p1,simple_bgp,simple-bgp-false-premise-peer-unreachable,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,15,9,53084,20800,6693,0.195074,239.1
cex120,p1,simple_bgp,simple-bgp-false-premise-peer-unreachable,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,11,8885,4224,0,3272,0.044354,161.6
cex120,p1,simple_bgp,simple-bgp-false-premise-peer-unreachable,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,18,24,182840,21465,5680,0.22136,237.9
cex120,p1,simple_bgp,simple-bgp-false-premise-prefix-not-advertised,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,8,8,35985,10645,2448,0.088195,172.2
cex120,p1,simple_bgp,simple-bgp-false-premise-prefix-not-advertised,react-full,gpt-5,scored,True,False,1.0,,1.0,6,1271,2688,0,1508,0.017005,137.7
cex120,p1,simple_bgp,simple-bgp-false-premise-prefix-not-advertised,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,13,20,142305,19119,5802,0.202215,243.5
cex120,p1,simple_bgp,simple-bgp-false-premise-route-churn,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.6666666666666666,50,25,510520,52097,22908,0.692955,545.5
cex120,p1,simple_bgp,simple-bgp-false-premise-route-churn,react-full,gpt-5,scored,True,False,1.0,,0.7999999999999999,19,19492,47232,0,8698,0.117249,247.1
cex120,p1,simple_bgp,simple-bgp-false-premise-route-churn,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,20,24,189021,28406,11545,0.337216,355.9
cex120,p1,simple_bgp,simple-bgp-false-premise-session-resetting,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,25,16,224371,30705,7275,0.292382,277.6
cex120,p1,simple_bgp,simple-bgp-false-premise-session-resetting,react-full,gpt-5,scored,True,False,1.0,,0.9,14,20320,15488,0,4414,0.071476,210.5
cex120,p1,simple_bgp,simple-bgp-false-premise-session-resetting,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,20,24,182735,23439,6715,0.244253,250.7
cex120,p1,simple_bgp,simple-bgp-false-premise-wan-link-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,22,18,143674,24025,6040,0.224599,234.3
cex120,p1,simple_bgp,simple-bgp-false-premise-wan-link-down,react-full,gpt-5,scored,True,False,1.0,,0.9,7,5933,1280,0,1793,0.025506,166.8
cex120,p1,simple_bgp,simple-bgp-false-premise-wan-link-down,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,90161,15914,2762,0.12893,182.0
cex120,p1,simple_bgp,simple-bgp-interas-link-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8333333333333334,12,12,65748,14450,8187,0.197487,277.9
cex120,p1,simple_bgp,simple-bgp-interas-link-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,0.8333333333333334,18,7082,14080,0,5229,0.062903,230.8
cex120,p1,simple_bgp,simple-bgp-interas-link-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,19,24,201190,24417,9261,0.291637,321.7
cex120,p1,simple_bgp,simple-bgp-router1-bgpd-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,13,12,66353,13418,3404,0.122068,194.1
cex120,p1,simple_bgp,simple-bgp-router1-bgpd-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,20,11207,8960,0,3551,0.050639,187.0
cex120,p1,simple_bgp,simple-bgp-router1-bgpd-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,9,18,101069,15633,3183,0.137492,201.9
cex120,p1,simple_bgp,simple-bgp-router2-bgpd-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9,11,9,49531,12226,3108,0.10811,193.1
cex120,p1,simple_bgp,simple-bgp-router2-bgpd-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,17,5433,9216,0,3605,0.043993,176.9
cex120,p1,simple_bgp,simple-bgp-router2-bgpd-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9333333333333332,10,18,100108,16099,3450,0.142944,208.2
cex120,p1,simple_bgp,simple-bgp-interas-link-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.7666666666666666,12,13,78035,15113,5634,0.165369,243.1
cex120,p1,simple_bgp,simple-bgp-interas-link-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,0.9333333333333332,12,6544,10496,0,5624,0.065732,239.6
cex120,p1,simple_bgp,simple-bgp-interas-link-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,15,23,148062,21156,8277,0.248719,305.5
cex120,p1,simple_bgp,simple-bgp-router1-bgpd-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.9666666666666667,10,12,61425,11590,2881,0.105876,186.4
cex120,p1,simple_bgp,simple-bgp-router1-bgpd-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,16,6384,7680,0,3145,0.04039,175.1
cex120,p1,simple_bgp,simple-bgp-router1-bgpd-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,18,100111,15729,3250,0.138556,203.4
cex120,p1,simple_bgp,simple-bgp-router2-bgpd-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,14,92902,15988,4494,0.156018,222.3
cex120,p1,simple_bgp,simple-bgp-router2-bgpd-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,1.0,13,4944,5248,0,2855,0.035386,186.8
cex120,p1,simple_bgp,simple-bgp-router2-bgpd-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,19,116251,16702,3915,0.15703,215.5
cex120,p2,dc_clos_bgp,dc-clos-false-premise-bgp-flapping,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8333333333333334,22,11,118447,34524,17166,0.423481,423.3
cex120,p2,dc_clos_bgp,dc-clos-false-premise-bgp-flapping,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,30,16550,54016,0,7173,0.099169,228.4
cex120,p2,dc_clos_bgp,dc-clos-false-premise-bgp-flapping,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,15,19,125109,22185,4407,0.187827,224.8
cex120,p2,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.8666666666666667,21,14,110069,23187,15039,0.346556,390.4
cex120,p2,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized,react-full,gpt-5,scored,True,True,0.0,,0.3,19,13850,24192,0,10042,0.120757,267.5
cex120,p2,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.8666666666666667,10,15,91708,16972,6344,0.187309,262.6
cex120,p2,dc_clos_bgp,dc-clos-false-premise-fabric-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9,34,14,193810,38564,15084,0.429997,378.1
cex120,p2,dc_clos_bgp,dc-clos-false-premise-fabric-down,react-full,gpt-5,scored,True,False,1.0,,0.9,9,3645,6912,0,4360,0.04902,170.0
cex120,p2,dc_clos_bgp,dc-clos-false-premise-fabric-down,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,10,15,91855,16862,3067,0.137771,188.3
cex120,p2,dc_clos_bgp,dc-clos-false-premise-latency-spikes,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,28,18,146958,20307,5887,0.209556,234.2
cex120,p2,dc_clos_bgp,dc-clos-false-premise-latency-spikes,react-full,gpt-5,scored,True,True,0.3,,0.5333333333333333,32,11697,38784,0,9508,0.114549,286.8
cex120,p2,dc_clos_bgp,dc-clos-false-premise-latency-spikes,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,94217,17199,4903,0.167299,223.9
cex120,p2,dc_clos_bgp,dc-clos-false-premise-leaf-flap,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.7999999999999999,48,26,439858,45355,19438,0.594609,462.6
cex120,p2,dc_clos_bgp,dc-clos-false-premise-leaf-flap,react-full,gpt-5,scored,True,False,0.7,,0.8333333333333334,30,28128,41472,0,10091,0.141254,283.2
cex120,p2,dc_clos_bgp,dc-clos-false-premise-leaf-flap,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,13,19,127347,20014,5474,0.196381,250.5
cex120,p2,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,10,9,51759,12143,2630,0.101497,168.8
cex120,p2,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down,react-full,gpt-5,scored,True,False,1.0,,0.9666666666666667,13,6956,8320,0,3094,0.040675,157.5
cex120,p2,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,93239,16943,3883,0.150774,207.6
cex120,p2,dc_clos_bgp,dc-clos-false-premise-link-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,18,12,71400,23117,8857,0.241927,258.4
cex120,p2,dc_clos_bgp,dc-clos-false-premise-link-down,react-full,gpt-5,scored,True,False,1.0,,0.9666666666666667,17,10795,3072,0,2332,0.037198,152.4
cex120,p2,dc_clos_bgp,dc-clos-false-premise-link-down,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,10,15,95418,13696,4035,0.141482,213.2
cex120,p2,dc_clos_bgp,dc-clos-false-premise-spine-crash,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,1.0,13,12,70643,13594,2920,0.11695,175.6
cex120,p2,dc_clos_bgp,dc-clos-false-premise-spine-crash,react-full,gpt-5,scored,True,False,1.0,,0.8666666666666667,11,4003,3968,0,2524,0.03074,160.1
cex120,p2,dc_clos_bgp,dc-clos-false-premise-spine-crash,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,10,15,96333,13773,3133,0.128518,192.5
cex120,p2,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,19,13,92795,21520,10101,0.261027,294.9
cex120,p2,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole,react-full,gpt-5,scored,True,False,1.0,,0.8666666666666667,13,5718,5504,0,4654,0.054376,176.4
cex120,p2,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,10,15,95721,13518,3048,0.126109,189.9
cex120,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,18,13,100892,19010,5357,0.182883,222.1
cex120,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,22,11549,21504,0,5704,0.074164,208.8
cex120,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,9,18,103662,16842,3920,0.154069,208.9
cex120,p2,dc_clos_bgp,dc-clos-leaf0-hostlink-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,10,12,69735,13495,3411,0.123715,197.9
cex120,p2,dc_clos_bgp,dc-clos-leaf0-hostlink-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,0.8666666666666667,10,6767,14080,0,4979,0.060009,221.6
cex120,p2,dc_clos_bgp,dc-clos-leaf0-hostlink-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,18,120899,24526,11104,0.295828,340.1
cex120,p2,dc_clos_bgp,dc-clos-leaf1-bgpd-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,20,14,110033,18816,5915,0.193293,231.3
cex120,p2,dc_clos_bgp,dc-clos-leaf1-bgpd-down-misdescribed,react-full,gpt-5,scored,True,True,1.0,1.0,0.9,12,4142,9344,0,2927,0.035616,180.9
cex120,p2,dc_clos_bgp,dc-clos-leaf1-bgpd-down-misdescribed,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,19,118299,16887,3486,0.152099,198.1
cex120,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,13,12,72456,14974,5035,0.154388,216.6
cex120,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,0.8666666666666667,19,4949,20224,0,6921,0.077924,209.6
cex120,p2,dc_clos_bgp,dc-clos-leaf0-bgpd-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,18,102371,16836,3871,0.152893,207.9
cex120,p2,dc_clos_bgp,dc-clos-leaf0-hostlink-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,10,12,67563,13528,3149,0.119202,193.5
cex120,p2,dc_clos_bgp,dc-clos-leaf0-hostlink-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,0.7999999999999999,11,11025,4352,0,4246,0.056785,192.1
cex120,p2,dc_clos_bgp,dc-clos-leaf0-hostlink-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,19,120771,19157,7260,0.217969,269.9
cex120,p2,dc_clos_bgp,dc-clos-leaf1-bgpd-down-misdirected,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,20,17,126246,19456,7644,0.226503,262.1
cex120,p2,dc_clos_bgp,dc-clos-leaf1-bgpd-down-misdirected,react-full,gpt-5,scored,True,True,1.0,1.0,0.8666666666666667,14,4347,15744,0,7259,0.079992,266.9
cex120,p2,dc_clos_bgp,dc-clos-leaf1-bgpd-down-misdirected,sade,claude-sonnet-4-6,scored,True,True,1.0,1.0,1.0,12,19,118564,17811,4767,0.17485,230.6
cex120,p2,Kath1,kath1-false-premise-dns-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,1.0,15,11,94853,19483,5569,0.187784,247.0
cex120,p2,Kath1,kath1-false-premise-dns-down,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,18,17681,45312,0,7518,0.102945,278.5
cex120,p2,Kath1,kath1-false-premise-dns-down,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.5333333333333333,22,24,307482,38687,12709,0.430727,402.9
cex120,p2,Kath1,kath1-false-premise-gateway-flapping,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.3666666666666667,41,18,409888,64723,37054,0.924211,807.1
cex120,p2,Kath1,kath1-false-premise-gateway-flapping,react-full,gpt-5,scored,True,True,0.3,,0.3333333333333333,17,15239,76544,0,12954,0.158157,365.5
cex120,p2,Kath1,kath1-false-premise-gateway-flapping,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,22,23,325436,46546,21973,0.604506,556.3
cex120,p2,Kath1,kath1-false-premise-internet-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,18,12,170754,48738,23746,0.592873,562.1
cex120,p2,Kath1,kath1-false-premise-internet-down,react-full,gpt-5,scored,True,True,0.0,,0.4666666666666666,22,45082,213632,0,17401,0.257066,558.9
cex120,p2,Kath1,kath1-false-premise-internet-down,sade,claude-sonnet-4-6,no_submission,False,,,,,34,29,700874,76069,41918,1.127036,922.4
cex120,p2,Kath1,kath1-false-premise-internet-slow,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,50,28,796014,81960,43110,1.195568,971.0
cex120,p2,Kath1,kath1-false-premise-internet-slow,react-full,gpt-5,no_output,False,,,,,38,38733,368640,0,24657,0.341066,610.3
cex120,p2,Kath1,kath1-false-premise-internet-slow,sade,claude-sonnet-4-6,no_submission,False,,,,,34,32,729564,72470,37172,1.051003,852.3
cex120,p2,Kath1,kath1-false-premise-interoffice-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,30,17,240043,45092,18837,0.5264,470.7
cex120,p2,Kath1,kath1-false-premise-interoffice-down,react-full,gpt-5,scored,True,False,1.0,,0.9666666666666667,15,17558,47360,0,8758,0.115447,275.5
cex120,p2,Kath1,kath1-false-premise-interoffice-down,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.9333333333333332,19,24,306689,45381,34391,0.780818,751.7
cex120,p2,Kath1,kath1-false-premise-intra-office-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,20,12,147339,30173,10011,0.310265,327.7
cex120,p2,Kath1,kath1-false-premise-intra-office-down,react-full,gpt-5,scored,True,False,1.0,,0.8333333333333334,7,11819,18432,0,5678,0.073858,249.9
cex120,p2,Kath1,kath1-false-premise-intra-office-down,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.3333333333333333,16,23,418902,72973,49712,1.147782,1044.7
cex120,p2,Kath1,kath1-false-premise-officeb-isolated,cc-baseline,claude-sonnet-4-6,scored,True,False,0.7,,0.8666666666666667,22,14,211824,36629,11208,0.37174,379.2
cex120,p2,Kath1,kath1-false-premise-officeb-isolated,react-full,gpt-5,scored,True,False,0.7,,0.9,9,16406,29440,0,4869,0.072877,244.0
cex120,p2,Kath1,kath1-false-premise-officeb-isolated,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.3,18,22,311734,63137,40361,0.938417,856.1
cex120,p2,Kath1,kath1-false-premise-ospf-flapping,cc-baseline,claude-sonnet-4-6,scored,True,False,0.7,,0.8666666666666667,43,20,410060,45161,14758,0.516467,416.2
cex120,p2,Kath1,kath1-false-premise-ospf-flapping,react-full,gpt-5,scored,True,False,0.7,,0.8333333333333334,31,23643,104960,0,17584,0.218514,403.6
cex120,p2,Kath1,kath1-false-premise-ospf-flapping,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.9333333333333332,17,22,253665,44316,25717,0.630776,585.1
cex120,p2,Kath1,kath1-false-premise-wifi-down,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,37,22,505715,59091,32204,0.859091,729.8
cex120,p2,Kath1,kath1-false-premise-wifi-down,react-full,gpt-5,scored,True,True,0.0,,0.7000000000000001,13,16620,75008,0,10168,0.131831,321.2
cex120,p2,Kath1,kath1-false-premise-wifi-down,sade,claude-sonnet-4-6,no_submission,False,,,,,33,29,644617,61176,32866,1.114558,1227.1
cex120,p2,Kath1,kath1-csw1-r1-link-down-misdescribed,cc-baseline,claude-sonnet-4-6,scored,True,True,1.0,1.0,0.8666666666666667,11,12,85170,22290,8281,0.236069,301.9
